Question ID,Category,Difficulty,Question,Rank,Retrieved PDF
67,Weeds,Easy,Why are weeds harmful in paddy cultivation?,3,1-FERTILIZING 00.pdf
67,Weeds,Easy,Why are weeds harmful in paddy cultivation?,4,pests_irri.pdf
67,Weeds,Easy,Why are weeds harmful in paddy cultivation?,5,12-Steps-Required-for-Successful-Rice-Production.pdf
68,Weeds,Easy,When should weed control be carried out in rice fields?,1,Weed-management-in-rice-.pdf
68,Weeds,Easy,When should weed control be carried out in rice fields?,2,Weed_control.pdf
68,Weeds,Easy,When should weed control be carried out in rice fields?,3,Rice.pdf
68,Weeds,Easy,When should weed control be carried out in rice fields?,4,pest_control.pdf
68,Weeds,Easy,When should weed control be carried out in rice fields?,5,irrigation manual.pdf
69,Weeds,Easy,What are the common methods of weed management in rice?,1,Weed-management-in-rice-.pdf
69,Weeds,Easy,What are the common methods of weed management in rice?,2,Weed_control.pdf
69,Weeds,Easy,What are the common methods of weed management in rice?,3,rice_cultivation.pdf
69,Weeds,Easy,What are the common methods of weed management in rice?,4,Rice.pdf
69,Weeds,Easy,What are the common methods of weed management in rice?,5,irrigation manual.pdf
70,Weeds,Medium,How can weeds be controlled without excessive herbicide use?,1,Weed_control.pdf
70,Weeds,Medium,How can weeds be controlled without excessive herbicide use?,2,12-Steps-Required-for-Successful-Rice-Production.pdf
70,Weeds,Medium,How can weeds be controlled without excessive herbicide use?,3,Weed-management-in-rice-.pdf
70,Weeds,Medium,How can weeds be controlled without excessive herbicide use?,4,irrigation manual.pdf
70,Weeds,Medium,How can weeds be controlled without excessive herbicide use?,5,rice_cultivation.pdf
71,Weeds,Medium,What is integrated weed management in rice?,1,Weed-management-in-rice-.pdf
71,Weeds,Medium,What is integrated weed management in rice?,2,pest_control.pdf
71,Weeds,Medium,What is integrated weed management in rice?,3,Weed_control.pdf
71,Weeds,Medium,What is integrated weed management in rice?,4,Paddy.pdf
71,Weeds,Medium,What is integrated weed management in rice?,5,rice_cultivation.pdf
72,Weeds,Medium,Which herbicides are recommended for rice weed control?,1,irrigation manual.pdf
72,Weeds,Medium,Which herbicides are recommended for rice weed control?,2,Weed-management-in-rice-.pdf
72,Weeds,Medium,Which herbicides are recommended for rice weed control?,3,manual_on_rice_cultivation_Mozambique.pdf
72,Weeds,Medium,Which herbicides are recommended for rice weed control?,4,Weed_control.pdf
72,Weeds,Medium,Which herbicides are recommended for rice weed control?,5,Rice.pdf
73,Weeds,Medium,How does weed competition reduce rice yield?,1,Weed_control.pdf
73,Weeds,Medium,How does weed competition reduce rice yield?,2,rice_cultivation.pdf
73,Weeds,Medium,How does weed competition reduce rice yield?,3,Weed-management-in-rice-.pdf
73,Weeds,Medium,How does weed competition reduce rice yield?,4,pests_irri.pdf
73,Weeds,Medium,How does weed competition reduce rice yield?,5,12-Steps-Required-for-Successful-Rice-Production.pdf
74,Weeds,Hard,"Compare manual, mechanical, and chemical weed management methods.",1,Weed-management-in-rice-.pdf
74,Weeds,Hard,"Compare manual, mechanical, and chemical weed management methods.",2,Weed_control.pdf
74,Weeds,Hard,"Compare manual, mechanical, and chemical weed management methods.",3,Rice.pdf
74,Weeds,Hard,"Compare manual, mechanical, and chemical weed management methods.",4,rice_cultivation.pdf
75,Weeds,Hard,Explain integrated weed management practices for sustainable rice cultivation.,1,Weed-management-in-rice-.pdf
75,Weeds,Hard,Explain integrated weed management practices for sustainable rice cultivation.,2,rice_cultivation.pdf
75,Weeds,Hard,Explain integrated weed management practices for sustainable rice cultivation.,3,manual_on_rice_cultivation_Mozambique.pdf
75,Weeds,Hard,Explain integrated weed management practices for sustainable rice cultivation.,4,Weed_control.pdf
76,Varieties,Easy,What are the important rice varieties mentioned in the knowledge base?,1,manual_on_rice_cultivation_Mozambique.pdf
76,Varieties,Easy,What are the important rice varieties mentioned in the knowledge base?,2,pests_irri.pdf
76,Varieties,Easy,What are the important rice varieties mentioned in the knowledge base?,3,pest_control.pdf
77,Varieties,Easy,What characteristics should be considered while selecting a rice variety?,1,12-Steps-Required-for-Successful-Rice-Production.pdf
77,Varieties,Easy,What characteristics should be considered while selecting a rice variety?,2,manual_on_rice_cultivation_Mozambique.pdf
77,Varieties,Easy,What characteristics should be considered while selecting a rice variety?,3,irrigation manual.pdf
77,Varieties,Easy,What characteristics should be considered while selecting a rice variety?,4,Rice.pdf
77,Varieties,Easy,What characteristics should be considered while selecting a rice variety?,5,indian_rice_varieties.pdf
78,Varieties,Easy,Which rice varieties are suitable for drought-prone areas?,1,12-Steps-Required-for-Successful-Rice-Production.pdf
78,Varieties,Easy,Which rice varieties are suitable for drought-prone areas?,2,pests_irri.pdf
78,Varieties,Easy,Which rice varieties are suitable for drought-prone areas?,3,Nutrient_management.pdf
78,Varieties,Easy,Which rice varieties are suitable for drought-prone areas?,4,irrigation manual.pdf
78,Varieties,Easy,Which rice varieties are suitable for drought-prone areas?,5,Rice.pdf
79,Varieties,Medium,Which rice varieties are recommended for high-yield cultivation?,1,12-Steps-Required-for-Successful-Rice-Production.pdf
79,Varieties,Medium,Which rice varieties are recommended for high-yield cultivation?,2,indian_rice_varieties.pdf
79,Varieties,Medium,Which rice varieties are recommended for high-yield cultivation?,3,manual_on_rice_cultivation_Mozambique.pdf
79,Varieties,Medium,Which rice varieties are recommended for high-yield cultivation?,4,Rice.pdf
79,Varieties,Medium,Which rice varieties are recommended for high-yield cultivation?,5,pests_irri.pdf
80,Varieties,Medium,How do climate-resilient rice varieties improve crop production?,1,1-FERTILIZING 00.pdf
80,Varieties,Medium,How do climate-resilient rice varieties improve crop production?,2,manual_on_rice_cultivation_Mozambique.pdf
80,Varieties,Medium,How do climate-resilient rice varieties improve crop production?,3,pest_control.pdf
80,Varieties,Medium,How do climate-resilient rice varieties improve crop production?,4,MODUL PADDY FERTILIZATION  IRRIGATION.pdf
80,Varieties,Medium,How do climate-resilient rice varieties improve crop production?,5,Climate-resilient-rice-varieties-Swarna-Unnat-Dhan-and-Swarna-Sukha-Dhan.pdf
81,Varieties,Medium,What are the advantages of improved rice varieties over traditional varieties?,1,manual_on_rice_cultivation_Mozambique.pdf
81,Varieties,Medium,What are the advantages of improved rice varieties over traditional varieties?,2,12-Steps-Required-for-Successful-Rice-Production.pdf
81,Varieties,Medium,What are the advantages of improved rice varieties over traditional varieties?,3,rice_varieties.pdf
81,Varieties,Medium,What are the advantages of improved rice varieties over traditional varieties?,4,pests_irri.pdf
81,Varieties,Medium,What are the advantages of improved rice varieties over traditional varieties?,5,Rice.pdf
82,Varieties,Hard,Compare climate-resilient and conventional rice varieties.,1,manual_on_rice_cultivation_Mozambique.pdf
82,Varieties,Hard,Compare climate-resilient and conventional rice varieties.,2,indian_rice_varieties.pdf
82,Varieties,Hard,Compare climate-resilient and conventional rice varieties.,3,12-Steps-Required-for-Successful-Rice-Production.pdf
82,Varieties,Hard,Compare climate-resilient and conventional rice varieties.,4,Rice.pdf
82,Varieties,Hard,Compare climate-resilient and conventional rice varieties.,5,pests_irri.pdf
83,Varieties,Hard,Which factors influence the choice of rice variety in different regions?,1,12-Steps-Required-for-Successful-Rice-Production.pdf
83,Varieties,Hard,Which factors influence the choice of rice variety in different regions?,2,manual_on_rice_cultivation_Mozambique.pdf
83,Varieties,Hard,Which factors influence the choice of rice variety in different regions?,3,irrigation manual.pdf
83,Varieties,Hard,Which factors influence the choice of rice variety in different regions?,4,pests_irri.pdf
84,Varieties,Hard,"Explain how rice variety selection affects yield, pest resistance, and disease resistance.",1,pests_irri.pdf
84,Varieties,Hard,"Explain how rice variety selection affects yield, pest resistance, and disease resistance.",2,pest_control.pdf
84,Varieties,Hard,"Explain how rice variety selection affects yield, pest resistance, and disease resistance.",3,diseases_of_rice.pdf
84,Varieties,Hard,"Explain how rice variety selection affects yield, pest resistance, and disease resistance.",4,manual_on_rice_cultivation_Mozambique.pdf
84,Varieties,Hard,"Explain how rice variety selection affects yield, pest resistance, and disease resistance.",5,12-Steps-Required-for-Successful-Rice-Production.pdf
85,Varieties,Hard,Recommend a suitable rice variety for a farmer facing drought and disease pressure.,1,12-Steps-Required-for-Successful-Rice-Production.pdf
85,Varieties,Hard,Recommend a suitable rice variety for a farmer facing drought and disease pressure.,2,Rice.pdf
85,Varieties,Hard,Recommend a suitable rice variety for a farmer facing drought and disease pressure.,3,cultivation_irri.pdf
85,Varieties,Hard,Recommend a suitable rice variety for a farmer facing drought and disease pressure.,4,nutrient_management_manual.pdf
85,Varieties,Hard,Recommend a suitable rice variety for a farmer facing drought and disease pressure.,5,diseases_of_rice.pdf
86,Mixed,Medium,What are the major factors affecting rice productivity?,1,manual_on_rice_cultivation_Mozambique.pdf
86,Mixed,Medium,What are the major factors affecting rice productivity?,2,irrigation manual.pdf
86,Mixed,Medium,What are the major factors affecting rice productivity?,3,MODUL PADDY FERTILIZATION  IRRIGATION.pdf
86,Mixed,Medium,What are the major factors affecting rice productivity?,4,12-Steps-Required-for-Successful-Rice-Production.pdf
86,Mixed,Medium,What are the major factors affecting rice productivity?,5,1-FERTILIZING 00.pdf
87,Mixed,Medium,How do irrigation and fertilizer management together improve rice yield?,1,1-FERTILIZING 00.pdf
87,Mixed,Medium,How do irrigation and fertilizer management together improve rice yield?,2,MODUL PADDY FERTILIZATION  IRRIGATION.pdf
87,Mixed,Medium,How do irrigation and fertilizer management together improve rice yield?,3,Nutrient_management.pdf
87,Mixed,Medium,How do irrigation and fertilizer management together improve rice yield?,4,nutrient_management_manual.pdf
87,Mixed,Medium,How do irrigation and fertilizer management together improve rice yield?,5,Paddy.pdf
88,Mixed,Hard,"Compare direct seeding and transplanting in terms of water requirement, labor, and productivity.",1,12-Steps-Required-for-Successful-Rice-Production.pdf
88,Mixed,Hard,"Compare direct seeding and transplanting in terms of water requirement, labor, and productivity.",2,rice_cultivation.pdf
88,Mixed,Hard,"Compare direct seeding and transplanting in terms of water requirement, labor, and productivity.",3,Weed-management-in-rice-.pdf
88,Mixed,Hard,"Compare direct seeding and transplanting in terms of water requirement, labor, and productivity.",4,manual_on_rice_cultivation_Mozambique.pdf
88,Mixed,Hard,"Compare direct seeding and transplanting in terms of water requirement, labor, and productivity.",5,Rice.pdf
89,Mixed,Hard,Explain how integrated nutrient management and integrated pest management complement each other.,1,pest_control.pdf
89,Mixed,Hard,Explain how integrated nutrient management and integrated pest management complement each other.,2,pests_irri.pdf
89,Mixed,Hard,Explain how integrated nutrient management and integrated pest management complement each other.,3,Nutrient_management.pdf
90,Mixed,Hard,A farmer observes yellowing leaves in paddy. What are the possible causes and recommended remedies?,1,1-FERTILIZING 00.pdf
90,Mixed,Hard,A farmer observes yellowing leaves in paddy. What are the possible causes and recommended remedies?,2,12-Steps-Required-for-Successful-Rice-Production.pdf
90,Mixed,Hard,A farmer observes yellowing leaves in paddy. What are the possible causes and recommended remedies?,3,indian_rice_varieties.pdf
90,Mixed,Hard,A farmer observes yellowing leaves in paddy. What are the possible causes and recommended remedies?,4,irri_diseases.pdf
90,Mixed,Hard,A farmer observes yellowing leaves in paddy. What are the possible causes and recommended remedies?,5,fertilizers.pdf
91,Mixed,Hard,A farmer notices brown lesions on leaves after continuous rainfall. What is the likely problem and how should it be managed?,1,irri_diseases.pdf
91,Mixed,Hard,A farmer notices brown lesions on leaves after continuous rainfall. What is the likely problem and how should it be managed?,2,1-FERTILIZING 00.pdf
91,Mixed,Hard,A farmer notices brown lesions on leaves after continuous rainfall. What is the likely problem and how should it be managed?,3,2-6-Diseases-of-Rice.pdf
91,Mixed,Hard,A farmer notices brown lesions on leaves after continuous rainfall. What is the likely problem and how should it be managed?,4,diseases_of_rice.pdf
92,Mixed,Hard,Recommend cultivation practices for rice under water-scarce conditions.,1,cultivation_irri.pdf
92,Mixed,Hard,Recommend cultivation practices for rice under water-scarce conditions.,2,manual_on_rice_cultivation_Mozambique.pdf
92,Mixed,Hard,Recommend cultivation practices for rice under water-scarce conditions.,3,MODUL PADDY FERTILIZATION  IRRIGATION.pdf
92,Mixed,Hard,Recommend cultivation practices for rice under water-scarce conditions.,4,Rice.pdf
92,Mixed,Hard,Recommend cultivation practices for rice under water-scarce conditions.,5,12-Steps-Required-for-Successful-Rice-Production.pdf
93,Mixed,Hard,How can sustainable rice production be achieved using integrated crop management practices?,1,pest_control.pdf
93,Mixed,Hard,How can sustainable rice production be achieved using integrated crop management practices?,2,Nutrient_management.pdf
93,Mixed,Hard,How can sustainable rice production be achieved using integrated crop management practices?,3,manual_on_rice_cultivation_Mozambique.pdf
93,Mixed,Hard,How can sustainable rice production be achieved using integrated crop management practices?,4,12-Steps-Required-for-Successful-Rice-Production.pdf
93,Mixed,Hard,How can sustainable rice production be achieved using integrated crop management practices?,5,Weed-management-in-rice-.pdf
94,Mixed,Hard,What practices help maximize rice yield while minimizing environmental impact?,1,manual_on_rice_cultivation_Mozambique.pdf
94,Mixed,Hard,What practices help maximize rice yield while minimizing environmental impact?,2,1-FERTILIZING 00.pdf
94,Mixed,Hard,What practices help maximize rice yield while minimizing environmental impact?,3,cultivation_irri.pdf
94,Mixed,Hard,What practices help maximize rice yield while minimizing environmental impact?,4,pests_irri.pdf
94,Mixed,Hard,What practices help maximize rice yield while minimizing environmental impact?,5,pest_control.pdf
95,Government,Easy,What government support schemes related to rice cultivation are described in the knowledge base?,1,manual_on_rice_cultivation_Mozambique.pdf
95,Government,Easy,What government support schemes related to rice cultivation are described in the knowledge base?,2,cultivation_irri.pdf
95,Government,Easy,What government support schemes related to rice cultivation are described in the knowledge base?,3,1-FERTILIZING 00.pdf
95,Government,Easy,What government support schemes related to rice cultivation are described in the knowledge base?,4,rice_cultivation.pdf
95,Government,Easy,What government support schemes related to rice cultivation are described in the knowledge base?,5,pests_irri.pdf
96,Government,Medium,Who is eligible for the government scheme described in the knowledge base?,1,govt_schemes.pdf
96,Government,Medium,Who is eligible for the government scheme described in the knowledge base?,2,manual_on_rice_cultivation_Mozambique.pdf
96,Government,Medium,Who is eligible for the government scheme described in the knowledge base?,3,pest_control.pdf
96,Government,Medium,Who is eligible for the government scheme described in the knowledge base?,4,AGRICULTURE AND IRRIGATION.pdf
97,Government,Medium,What benefits are provided under the government scheme mentioned in the knowledge base?,1,govt_schemes.pdf
97,Government,Medium,What benefits are provided under the government scheme mentioned in the knowledge base?,2,manual_on_rice_cultivation_Mozambique.pdf
97,Government,Medium,What benefits are provided under the government scheme mentioned in the knowledge base?,3,AGRICULTURE AND IRRIGATION.pdf
97,Government,Medium,What benefits are provided under the government scheme mentioned in the knowledge base?,4,Paddy.pdf
98,Government,Hard,How can government support improve sustainable rice farming?,1,manual_on_rice_cultivation_Mozambique.pdf
98,Government,Hard,How can government support improve sustainable rice farming?,2,1-FERTILIZING 00.pdf
98,Government,Hard,How can government support improve sustainable rice farming?,3,12-Steps-Required-for-Successful-Rice-Production.pdf
98,Government,Hard,How can government support improve sustainable rice farming?,4,MODUL PADDY FERTILIZATION  IRRIGATION.pdf
98,Government,Hard,How can government support improve sustainable rice farming?,5,Nutrient_management.pdf
99,Mixed,Hard,Design a complete cultivation plan for a farmer from land preparation to harvest using the recommendations in the knowledge base.,1,1-FERTILIZING 00.pdf
99,Mixed,Hard,Design a complete cultivation plan for a farmer from land preparation to harvest using the recommendations in the knowledge base.,2,rice_cultivation.pdf
99,Mixed,Hard,Design a complete cultivation plan for a farmer from land preparation to harvest using the recommendations in the knowledge base.,3,irrigation manual.pdf
99,Mixed,Hard,Design a complete cultivation plan for a farmer from land preparation to harvest using the recommendations in the knowledge base.,4,Rice.pdf
99,Mixed,Hard,Design a complete cultivation plan for a farmer from land preparation to harvest using the recommendations in the knowledge base.,5,manual_on_rice_cultivation_Mozambique.pdf
100,Mixed,Hard,A farmer reports poor yield despite proper irrigation. Which factors should be investigated according to the knowledge base?,1,irrigation manual.pdf
100,Mixed,Hard,A farmer reports poor yield despite proper irrigation. Which factors should be investigated according to the knowledge base?,2,Rice.pdf
100,Mixed,Hard,A farmer reports poor yield despite proper irrigation. Which factors should be investigated according to the knowledge base?,3,manual_on_rice_cultivation_Mozambique.pdf
100,Mixed,Hard,A farmer reports poor yield despite proper irrigation. Which factors should be investigated according to the knowledge base?,4,1-FERTILIZING 00.pdf
100,Mixed,Hard,A farmer reports poor yield despite proper irrigation. Which factors should be investigated according to the knowledge base?,5,fertilizers.pdf
